"","surp","y_lower","y_upper","y","delta","lang","context","linear"
"2057",4.6,5.44604084625545,17.4143972818903,11.7820733076394,-7.00116865036514,"ru","short","linear"
"2058",4.7,5.64562369685569,17.6996766922129,12.0382053360664,-7.00116865036514,"ru","short","linear"
"2059",4.8,5.84520654745592,17.9849561025356,12.2943373644933,-7.00116865036514,"ru","short","linear"
"2060",4.9,6.04478939805615,18.2702355128582,12.5504693929203,-7.00116865036514,"ru","short","linear"
"2061",5,6.24437224865639,18.5555149231809,12.8066014213472,-7.00116865036514,"ru","short","linear"
"2062",5.1,6.44395509925662,18.8407943335035,13.0627334497741,-7.00116865036514,"ru","short","linear"
"2063",5.2,6.64353794985685,19.1260737438262,13.3188654782011,-7.00116865036514,"ru","short","linear"
"2064",5.3,6.84312080045709,19.4113531541488,13.574997506628,-7.00116865036514,"ru","short","linear"
"2065",5.4,7.04270365105732,19.6966325644715,13.831129535055,-7.00116865036514,"ru","short","linear"
"2066",5.5,7.24228650165755,19.9819119747941,14.0872615634819,-7.00116865036514,"ru","short","linear"
"2067",5.6,7.44186935225779,20.2671913851168,14.3433935919089,-7.00116865036514,"ru","short","linear"
"2068",5.7,7.64145220285802,20.5524707954394,14.5995256203358,-7.00116865036514,"ru","short","linear"
