"","prev_surp","y_lower","y_upper","y","delta","lang","model","linear"
"32",3.1,-10.5548064357434,-5.45418849315,-7.91671625985998,-5.07689462776539,"du","mgpt_lc","non-linear"
"33",3.2,-10.4266446107287,-5.02063523789953,-7.70133680367206,-5.07689462776539,"du","mgpt_lc","non-linear"
"34",3.3,-10.2886712863687,-4.64761313960452,-7.50126327800327,-5.07689462776539,"du","mgpt_lc","non-linear"
"35",3.4,-10.1416524428993,-4.33226362708511,-7.31590447402199,-5.07689462776539,"du","mgpt_lc","non-linear"
"36",3.5,-9.98630490683399,-4.07113505936512,-7.14444155316344,-5.07689462776539,"du","mgpt_lc","non-linear"
"37",3.6,-9.82334550468665,-3.8607757954684,-6.98605567686284,-5.07689462776539,"du","mgpt_lc","non-linear"
"38",3.7,-9.65349106297096,-3.69773419441875,-6.8399280065554,-5.07689462776539,"du","mgpt_lc","non-linear"
"39",3.8,-9.47745840820065,-3.57855861524004,-6.70523970367636,-5.07689462776539,"du","mgpt_lc","non-linear"
"40",3.9,-9.29596436688946,-3.49979741695606,-6.58117192966093,-5.07689462776539,"du","mgpt_lc","non-linear"
"41",4,-9.10972576555109,-3.45799895859066,-6.46690584594435,-5.07689462776539,"du","mgpt_lc","non-linear"
"42",4.1,-8.93499194904444,-3.44971159916768,-6.36162261396183,-5.07689462776539,"du","mgpt_lc","non-linear"
"43",4.2,-8.76874978405912,-3.47148369771092,-6.26450339514859,-5.07689462776539,"du","mgpt_lc","non-linear"
"44",4.3,-8.60039477690411,-3.51986361324424,-6.17472935093986,-5.07689462776539,"du","mgpt_lc","non-linear"
"45",4.4,-8.43042385446386,-3.59139970479145,-6.09148164277087,-5.07689462776539,"du","mgpt_lc","non-linear"
"46",4.5,-8.25933394362286,-3.68264033137639,-6.01394143207682,-5.07689462776539,"du","mgpt_lc","non-linear"
"47",4.6,-8.08762197126558,-3.79013385202289,-5.94128988029296,-5.07689462776539,"du","mgpt_lc","non-linear"
"48",4.7,-7.91578486427648,-3.91042862575478,-5.87270814885449,-5.07689462776539,"du","mgpt_lc","non-linear"
"49",4.8,-7.74431954954004,-3.95227251954221,-5.80737739919665,-5.07689462776539,"du","mgpt_lc","non-linear"
"50",4.9,-7.57372295394073,-3.83673708221326,-5.74447879275465,-5.07689462776539,"du","mgpt_lc","non-linear"
"51",5,-7.40449200436302,-3.72335087774532,-5.68319349096372,-5.07689462776539,"du","mgpt_lc","non-linear"
"52",5.1,-7.23712362769137,-3.6119173899139,-5.62270265525908,-5.07689462776539,"du","mgpt_lc","non-linear"
"53",5.2,-7.07211475081027,-3.50224010249455,-5.56218744707595,-5.07689462776539,"du","mgpt_lc","non-linear"
"54",5.3,-6.90996230060417,-3.39412249926279,-5.50082902784957,-5.07689462776539,"du","mgpt_lc","non-linear"
"55",5.4,-6.75114800438487,-3.28737267540566,-5.43783187120796,-5.07689462776539,"du","mgpt_lc","non-linear"
"56",5.5,-6.59585944739605,-3.18188796612664,-5.37285158823852,-5.07689462776539,"du","mgpt_lc","non-linear"
"57",5.6,-6.444017931173,-3.07764649467381,-5.30595220000704,-5.07689462776539,"du","mgpt_lc","non-linear"
"58",5.7,-6.3032120580456,-2.97462930006445,-5.23721246774575,-5.07689462776539,"du","mgpt_lc","non-linear"
"59",5.8,-6.21075724948989,-2.8728174213158,-5.16671115268688,-5.07689462776539,"du","mgpt_lc","non-linear"
"60",5.9,-6.15265189971235,-2.77219189744513,-5.09452701606266,-5.07689462776539,"du","mgpt_lc","non-linear"
"61",6,-6.09745824505317,-2.6727337674697,-5.0207388191053,-5.07689462776539,"du","mgpt_lc","non-linear"
"62",6.1,-6.07057170955339,-2.57442407040676,-4.94542532304703,-5.07689462776539,"du","mgpt_lc","non-linear"
"63",6.2,-6.101203965618,-2.47724384527358,-4.86866528912007,-5.07689462776539,"du","mgpt_lc","non-linear"
"64",6.3,-6.12097218642443,-2.38117413108741,-4.79053747855666,-5.07689462776539,"du","mgpt_lc","non-linear"
"65",6.4,-6.13032414235806,-2.28619596686552,-4.71112065258902,-5.07689462776539,"du","mgpt_lc","non-linear"
"66",6.5,-6.12970760380429,-2.19229039162515,-4.63049357244937,-5.07689462776539,"du","mgpt_lc","non-linear"
"67",6.6,-6.1195703411485,-2.09943844438358,-4.54873499936993,-5.07689462776539,"du","mgpt_lc","non-linear"
"68",6.7,-6.10036012477609,-2.00762116415806,-4.46592369458294,-5.07689462776539,"du","mgpt_lc","non-linear"
"69",6.8,-6.07252472507245,-1.91681958996584,-4.38213841932061,-5.07689462776539,"du","mgpt_lc","non-linear"
"70",6.9,-6.03651191242296,-1.82701476082419,-4.29745793481518,-5.07689462776539,"du","mgpt_lc","non-linear"
"71",7,-5.99518938781178,-1.73818771575038,-4.21196100229886,-5.07689462776539,"du","mgpt_lc","non-linear"
"72",7.1,-5.94946519004721,-1.65031949376164,-4.12572638300389,-5.07689462776539,"du","mgpt_lc","non-linear"
"73",7.2,-5.89703869635132,-1.56339113387526,-4.03883283816248,-5.07689462776539,"du","mgpt_lc","non-linear"
"74",7.3,-5.83834682165166,-1.47738367510847,-3.95135912900687,-5.07689462776539,"du","mgpt_lc","non-linear"
"75",7.4,-5.77382648087576,-1.39227815647855,-3.86338401676927,-5.07689462776539,"du","mgpt_lc","non-linear"
"76",7.5,-5.70391458895119,-1.30805561700276,-3.77498626268192,-5.07689462776539,"du","mgpt_lc","non-linear"
"77",7.6,-5.62904806080549,-1.22469709569834,-3.68624462797703,-5.07689462776539,"du","mgpt_lc","non-linear"
"78",7.7,-5.54966381136621,-1.14218363158257,-3.59723787388683,-5.07689462776539,"du","mgpt_lc","non-linear"
"79",7.8,-5.46619875556091,-1.06049626367269,-3.50804476164356,-5.07689462776539,"du","mgpt_lc","non-linear"
"80",7.9,-5.37908980831712,-0.979616030985976,-3.41874405247942,-5.07689462776539,"du","mgpt_lc","non-linear"
"81",8,-5.28877388456241,-0.899523972539678,-3.32941450762666,-5.07689462776539,"du","mgpt_lc","non-linear"
"82",8.1,-5.19568789922433,-0.820201127351059,-3.24013488831748,-5.07689462776539,"du","mgpt_lc","non-linear"
"83",8.2,-5.10026876723041,-0.741628534437373,-3.15098395578413,-5.07689462776539,"du","mgpt_lc","non-linear"
"84",8.3,-5.00295340350822,-0.663787232815883,-3.06204047125881,-5.07689462776539,"du","mgpt_lc","non-linear"
"85",8.4,-4.9041787229853,-0.58665826150385,-2.97338319597377,-5.07689462776539,"du","mgpt_lc","non-linear"
"86",8.5,-4.8043816405892,-0.510222659518528,-2.88509089116122,-5.07689462776539,"du","mgpt_lc","non-linear"
"87",8.6,-4.70399907124748,-0.434461465877178,-2.79724231805339,-5.07689462776539,"du","mgpt_lc","non-linear"
"88",8.7,-4.60346792988768,-0.359355719597062,-2.7099162378825,-5.07689462776539,"du","mgpt_lc","non-linear"
"89",8.8,-4.50322513143735,-0.284886459695435,-2.62319141188077,-5.07689462776539,"du","mgpt_lc","non-linear"
"90",8.9,-4.40367985442213,-0.211035817706676,-2.53714150724062,-5.07689462776539,"du","mgpt_lc","non-linear"
"91",9,-4.30497738435503,-0.137796319722971,-2.45179172482776,-5.07689462776539,"du","mgpt_lc","non-linear"
"92",9.1,-4.20711697184444,-0.0651662440474023,-2.36714044488344,-5.07689462776539,"du","mgpt_lc","non-linear"
"93",9.2,-4.11009632207879,0.00685607014397238,-2.28318576381863,-5.07689462776539,"du","mgpt_lc","non-linear"
"94",9.3,-4.01391314024657,0.0782722836750827,-2.19992577804432,-5.07689462776539,"du","mgpt_lc","non-linear"
"95",9.4,-3.91856513153623,0.14908405736986,-2.11735858397147,-5.07689462776539,"du","mgpt_lc","non-linear"
"96",9.5,-3.82405000113624,0.219293052052249,-2.03548227801105,-5.07689462776539,"du","mgpt_lc","non-linear"
"97",9.6,-3.73036545423505,0.288900928546179,-1.95429495657404,-5.07689462776539,"du","mgpt_lc","non-linear"
"98",9.7,-3.63750919602112,0.357909347675593,-1.87379471607141,-5.07689462776539,"du","mgpt_lc","non-linear"
"99",9.8,-3.54547893168292,0.426319970264413,-1.79397965291414,-5.07689462776539,"du","mgpt_lc","non-linear"
"100",9.9,-3.45427236640891,0.494134457136584,-1.71484786351319,-5.07689462776539,"du","mgpt_lc","non-linear"
"101",10,-3.36388720538755,0.561354469116041,-1.63639744427954,-5.07689462776539,"du","mgpt_lc","non-linear"
"102",10.1,-3.27432115380729,0.627981667026714,-1.55862649162417,-5.07689462776539,"du","mgpt_lc","non-linear"
"103",10.2,-3.18557191685661,0.694017711692544,-1.48153310195804,-5.07689462776539,"du","mgpt_lc","non-linear"
"104",10.3,-3.09763719972397,0.759464263937459,-1.40511537169213,-5.07689462776539,"du","mgpt_lc","non-linear"
"105",10.4,-3.01051470759782,0.824322984585396,-1.32937139723742,-5.07689462776539,"du","mgpt_lc","non-linear"
"106",10.5,-2.92420214566663,0.888595534460297,-1.25429927500486,-5.07689462776539,"du","mgpt_lc","non-linear"
"107",10.6,-2.83869721911885,0.952283574386093,-1.17989710140545,-5.07689462776539,"du","mgpt_lc","non-linear"
"108",10.7,-2.75399763314295,1.01538876518672,-1.10616297285015,-5.07689462776539,"du","mgpt_lc","non-linear"
"109",10.8,-2.67010109292739,1.07791276768611,-1.03309498574993,-5.07689462776539,"du","mgpt_lc","non-linear"
"110",10.9,-2.58700530366064,1.13985724270819,-0.960691236515773,-5.07689462776539,"du","mgpt_lc","non-linear"
"111",11,-2.50470797053115,1.20122385107692,-0.888949821558646,-5.07689462776539,"du","mgpt_lc","non-linear"
"112",11.1,-2.42320679872738,1.26201425361622,-0.817868837289518,-5.07689462776539,"du","mgpt_lc","non-linear"
"113",11.2,-2.34249949343779,1.3336469903809,-0.74744638011937,-5.07689462776539,"du","mgpt_lc","non-linear"
"114",11.3,-2.26258375985085,1.40858215022469,-0.677680546459167,-5.07689462776539,"du","mgpt_lc","non-linear"
"115",11.4,-2.18345730315503,1.48286126701326,-0.608569432719899,-5.07689462776539,"du","mgpt_lc","non-linear"
"116",11.5,-2.10511782853878,1.55648624818267,-0.540111135312521,-5.07689462776539,"du","mgpt_lc","non-linear"
"117",11.6,-2.02756304119055,1.62945900116893,-0.472303750648011,-5.07689462776539,"du","mgpt_lc","non-linear"
"118",11.7,-1.95079064629881,1.70178143340806,-0.405145375137342,-5.07689462776539,"du","mgpt_lc","non-linear"
"119",11.8,-1.87479834905203,1.77345545233608,-0.338634105191487,-5.07689462776539,"du","mgpt_lc","non-linear"
"120",11.9,-1.79958385463867,1.84448296538901,-0.272768037221428,-5.07689462776539,"du","mgpt_lc","non-linear"
"121",12,-1.72514486824718,1.91486588000287,-0.207545267638124,-5.07689462776539,"du","mgpt_lc","non-linear"
"122",12.1,-1.65147909506603,1.98460610361368,-0.142963892852559,-5.07689462776539,"du","mgpt_lc","non-linear"
"123",12.2,-1.57858424028367,2.05370554365748,-0.0790220092756959,-5.07689462776539,"du","mgpt_lc","non-linear"
"124",12.3,-1.50645800908858,2.12216610757027,-0.015717713318514,-5.07689462776539,"du","mgpt_lc","non-linear"
"125",12.4,-1.43509810666921,2.18998970278807,0.0469508986080083,-5.07689462776539,"du","mgpt_lc","non-linear"
"126",12.5,-1.36450223821403,2.25717823674692,0.108985730092907,-5.07689462776539,"du","mgpt_lc","non-linear"
"127",12.6,-1.29466810891148,2.32373361688283,0.170388684725208,-5.07689462776539,"du","mgpt_lc","non-linear"
"128",12.7,-1.22909434529215,2.38965775063182,0.231161666093938,-5.07689462776539,"du","mgpt_lc","non-linear"
"129",12.8,-1.16831771818514,2.45495254542991,0.291306577788116,-5.07689462776539,"du","mgpt_lc","non-linear"
"130",12.9,-1.10820854766594,2.51961990871313,0.350825323396776,-5.07689462776539,"du","mgpt_lc","non-linear"
"131",13,-1.04876480461948,2.5836617479175,0.409719806508948,-5.07689462776539,"du","mgpt_lc","non-linear"
"132",13.1,-0.989984459930713,2.64707997047903,0.46799193071365,-5.07689462776539,"du","mgpt_lc","non-linear"
"133",13.2,-0.93186548448456,2.70987648383375,0.525643599599917,-5.07689462776539,"du","mgpt_lc","non-linear"
"134",13.3,-0.874405849165966,2.77205319541769,0.582676716756773,-5.07689462776539,"du","mgpt_lc","non-linear"
"135",13.4,-0.817603524859869,2.83361201266685,0.63909318577324,-5.07689462776539,"du","mgpt_lc","non-linear"
"136",13.5,-0.761456482451195,2.89455484301727,0.694894910238354,-5.07689462776539,"du","mgpt_lc","non-linear"
"137",13.6,-0.705962692824889,2.95488359390496,0.750083793741138,-5.07689462776539,"du","mgpt_lc","non-linear"
"138",13.7,-0.651120126865882,3.01460017276595,0.804661739870618,-5.07689462776539,"du","mgpt_lc","non-linear"
"139",13.8,-0.596926755459122,3.07370648703626,0.858630652215818,-5.07689462776539,"du","mgpt_lc","non-linear"
"140",13.9,-0.543380549489533,3.1322044441519,0.911992434365771,-5.07689462776539,"du","mgpt_lc","non-linear"
"141",14,-0.490479479842049,3.19009595154891,0.964748989909503,-5.07689462776539,"du","mgpt_lc","non-linear"
"142",14.1,-0.438221517401619,3.2473829166633,1.01690222243604,-5.07689462776539,"du","mgpt_lc","non-linear"
"143",14.2,-0.386604633053165,3.30406724693109,1.0684540355344,-5.07689462776539,"du","mgpt_lc","non-linear"
"144",14.3,-0.335626797681644,3.3601508497883,1.11940633279362,-5.07689462776539,"du","mgpt_lc","non-linear"
"145",14.4,-0.285285982171966,3.41563563267095,1.16976101780273,-5.07689462776539,"du","mgpt_lc","non-linear"
"146",14.5,-0.235580157409088,3.47052350301508,1.21951999415075,-5.07689462776539,"du","mgpt_lc","non-linear"
"147",14.6,-0.186507294277929,3.52481636825669,1.26868516542671,-5.07689462776539,"du","mgpt_lc","non-linear"
"148",14.7,-0.138065363663446,3.57851613583182,1.31725843521964,-5.07689462776539,"du","mgpt_lc","non-linear"
"149",14.8,-0.090252336450555,3.63162471317647,1.36524170711856,-5.07689462776539,"du","mgpt_lc","non-linear"
"150",14.9,-0.0430661835242097,3.68414400772668,1.41263688471249,-5.07689462776539,"du","mgpt_lc","non-linear"
"151",15,0.00349512423066667,3.73607592691846,1.45944587159047,-5.07689462776539,"du","mgpt_lc","non-linear"
"152",15.1,0.049433615929126,3.78742237818783,1.50567057134153,-5.07689462776539,"du","mgpt_lc","non-linear"
"153",15.2,0.0930703308156913,3.83818526897082,1.55131288755469,-5.07689462776539,"du","mgpt_lc","non-linear"
"154",15.3,0.134206009836476,3.88836650670345,1.59637472381897,-5.07689462776539,"du","mgpt_lc","non-linear"
"155",15.4,0.174710082447423,3.93796799882174,1.64085798372341,-5.07689462776539,"du","mgpt_lc","non-linear"
"156",15.5,0.214584626713103,3.9869916527617,1.68476457085703,-5.07689462776539,"du","mgpt_lc","non-linear"
"157",15.6,0.253831720698074,4.03543937595937,1.72809638880886,-5.07689462776539,"du","mgpt_lc","non-linear"
"158",15.7,0.292453442466907,4.08331307585076,1.77085534116792,-5.07689462776539,"du","mgpt_lc","non-linear"
"159",15.8,0.330451870084162,4.1306146598719,1.81304333152325,-5.07689462776539,"du","mgpt_lc","non-linear"
"160",15.9,0.362902120043333,4.1773460354588,1.85466226346386,-5.07689462776539,"du","mgpt_lc","non-linear"
"161",16,0.379867390064724,4.22350911004749,1.8957140405788,-5.07689462776539,"du","mgpt_lc","non-linear"
"162",16.1,0.396417876114536,4.26910579107399,1.93620056645707,-5.07689462776539,"du","mgpt_lc","non-linear"
"163",16.2,0.412554975055205,4.31413798597432,1.97612374468771,-5.07689462776539,"du","mgpt_lc","non-linear"
"164",16.3,0.428280083749165,4.35860760218449,2.01548547885975,-5.07689462776539,"du","mgpt_lc","non-linear"
"165",16.4,0.443594599058845,4.40251654714055,2.05428767256222,-5.07689462776539,"du","mgpt_lc","non-linear"
"166",16.5,0.45828760599923,4.44586672827849,2.09253222938413,-5.07689462776539,"du","mgpt_lc","non-linear"
"167",16.6,0.468933244585711,4.48866005303435,2.13022105291452,-5.07689462776539,"du","mgpt_lc","non-linear"
"168",16.7,0.479267798955834,4.53089842884415,2.16735604674242,-5.07689462776539,"du","mgpt_lc","non-linear"
"169",16.8,0.489292338348942,4.5725837631439,2.20393911445684,-5.07689462776539,"du","mgpt_lc","non-linear"
"170",16.9,0.499007932004362,4.61371796336963,2.23997215964682,-5.07689462776539,"du","mgpt_lc","non-linear"
"171",17,0.508415649161433,4.65430293695736,2.2754570859014,-5.07689462776539,"du","mgpt_lc","non-linear"
"172",17.1,0.517516559059477,4.69434059134312,2.31039579680958,-5.07689462776539,"du","mgpt_lc","non-linear"
"173",17.2,0.526311730937827,4.73383283396292,2.3447901959604,-5.07689462776539,"du","mgpt_lc","non-linear"
"174",17.3,0.534802234035818,4.77278157225278,2.37864218694289,-5.07689462776539,"du","mgpt_lc","non-linear"
"175",17.4,0.542989137592783,4.81118871364874,2.41195367334608,-5.07689462776539,"du","mgpt_lc","non-linear"
"176",17.5,0.550873510848038,4.84905616558679,2.44472655875897,-5.07689462776539,"du","mgpt_lc","non-linear"
"177",17.6,0.558456423040929,4.88638583550298,2.47696274677062,-5.07689462776539,"du","mgpt_lc","non-linear"
"178",17.7,0.565738943410786,4.92317963083331,2.50866414097004,-5.07689462776539,"du","mgpt_lc","non-linear"
"179",17.8,0.572722141196933,4.95943945901381,2.53983264494626,-5.07689462776539,"du","mgpt_lc","non-linear"
"180",17.9,0.579407085638707,4.99516722748051,2.57047016228831,-5.07689462776539,"du","mgpt_lc","non-linear"
"181",18,0.585794845975436,5.03036484366942,2.60057859658521,-5.07689462776539,"du","mgpt_lc","non-linear"
"182",18.1,0.591886491446458,5.06503421501658,2.630159851426,-5.07689462776539,"du","mgpt_lc","non-linear"
"183",18.2,0.5976830912911,5.09917724895798,2.6592158303997,-5.07689462776539,"du","mgpt_lc","non-linear"
"184",18.3,0.603185714748686,5.13279585292967,2.68774843709532,-5.07689462776539,"du","mgpt_lc","non-linear"
"185",18.4,0.608395431058558,5.16589193436765,2.71575957510191,-5.07689462776539,"du","mgpt_lc","non-linear"
"186",18.5,0.613313309460041,5.19846740070795,2.74325114800849,-5.07689462776539,"du","mgpt_lc","non-linear"
"187",18.6,0.617940419192468,5.2305241593866,2.77022505940409,-5.07689462776539,"du","mgpt_lc","non-linear"
"188",18.7,0.622277829495167,5.2620641178396,2.79668321287773,-5.07689462776539,"du","mgpt_lc","non-linear"
"189",18.8,0.626326609607481,5.293089183503,2.82262751201844,-5.07689462776539,"du","mgpt_lc","non-linear"
"190",18.9,0.630087828768728,5.3236012638128,2.84805986041525,-5.07689462776539,"du","mgpt_lc","non-linear"
"191",19,0.633562556218242,5.35360226620503,2.87298216165718,-5.07689462776539,"du","mgpt_lc","non-linear"
"192",19.1,0.636751861195355,5.38309409811571,2.89739631933326,-5.07689462776539,"du","mgpt_lc","non-linear"
"193",19.2,0.639656812939404,5.41207866698086,2.92130423703252,-5.07689462776539,"du","mgpt_lc","non-linear"
"194",19.3,0.642278480689707,5.44055788023649,2.94470781834398,-5.07689462776539,"du","mgpt_lc","non-linear"
"195",19.4,0.644617933685613,5.46853364531865,2.96760896685668,-5.07689462776539,"du","mgpt_lc","non-linear"
"196",19.5,0.646676241166438,5.49600786966333,2.99000958615963,-5.07689462776539,"du","mgpt_lc","non-linear"
"197",19.6,0.648454472371521,5.52298246070657,3.01191157984187,-5.07689462776539,"du","mgpt_lc","non-linear"
"198",19.7,0.64995369654019,5.54945932588439,3.03331685149242,-5.07689462776539,"du","mgpt_lc","non-linear"
"199",19.8,0.651174982911777,5.57544037263281,3.05422730470031,-5.07689462776539,"du","mgpt_lc","non-linear"
"200",19.9,0.652119400725615,5.60092750838785,3.07464484305457,-5.07689462776539,"du","mgpt_lc","non-linear"
"201",20,0.652788019221032,5.62592264058552,3.09457137014422,-5.07689462776539,"du","mgpt_lc","non-linear"
"202",0,-1.50569024677166,2.18693109471119,0,0.801563542506613,"en","mgpt_lc","non-linear"
"203",0.1,-1.4272166903196,2.01222961690089,0.00357867366252873,0.801563542506613,"en","mgpt_lc","non-linear"
"204",0.2,-1.34876832550822,2.02089147324018,0.00745298046195941,0.801563542506613,"en","mgpt_lc","non-linear"
"205",0.3,-1.27037034397822,2.0332497992273,0.0119185535351954,0.801563542506613,"en","mgpt_lc","non-linear"
"206",0.4,-1.19204793737027,2.04560812514729,0.017271026019138,0.801563542506613,"en","mgpt_lc","non-linear"
"207",0.5,-1.11862200132488,2.05796645097778,0.02380603105069,0.801563542506613,"en","mgpt_lc","non-linear"
"208",0.6,-1.080716670727,2.07032477669639,0.0318192017667538,0.801563542506613,"en","mgpt_lc","non-linear"
"209",0.7,-1.05949824784838,2.08268310228074,0.0416061713042311,0.801563542506613,"en","mgpt_lc","non-linear"
"210",0.8,-1.03946918214891,2.09504142770845,0.0534625728000252,0.801563542506613,"en","mgpt_lc","non-linear"
"211",0.9,-1.01944011966178,2.10739975295716,0.0676840393910381,0.801563542506613,"en","mgpt_lc","non-linear"
"212",1,-0.999411060788533,2.11975807800448,0.0845662042141719,0.801563542506613,"en","mgpt_lc","non-linear"
"213",1.1,-0.979382005930719,2.13211640282804,0.104404700406329,0.801563542506613,"en","mgpt_lc","non-linear"
"214",1.2,-0.959352955489876,2.14447472740546,0.127495161104412,0.801563542506613,"en","mgpt_lc","non-linear"
"215",1.3,-0.939323909867549,2.15683305171436,0.154133219445323,0.801563542506613,"en","mgpt_lc","non-linear"
"216",1.4,-0.919294869464689,2.16919137573265,0.184612937071155,0.801563542506613,"en","mgpt_lc","non-linear"
"217",1.5,-0.89926583460146,2.18154969947584,0.219012980558827,0.801563542506613,"en","mgpt_lc","non-linear"
"218",1.6,-0.879236805435743,2.19390802303501,0.25697937131636,0.801563542506613,"en","mgpt_lc","non-linear"
"219",1.7,-0.859207782106005,2.20626634651027,0.298106364564488,0.801563542506613,"en","mgpt_lc","non-linear"
"220",1.8,-0.83917876475071,2.21862467000174,0.341988215523941,0.801563542506613,"en","mgpt_lc","non-linear"
"221",1.9,-0.819149753508324,2.23098299360953,0.388219179415453,0.801563542506613,"en","mgpt_lc","non-linear"
"222",2,-0.799120748517313,2.24334131743378,0.436393511459755,0.801563542506613,"en","mgpt_lc","non-linear"
"223",2.1,-0.779091749916143,2.25569964157458,0.486105466877579,0.801563542506613,"en","mgpt_lc","non-linear"
"224",2.2,-0.75906275784328,2.26805796613206,0.536949300889657,0.801563542506613,"en","mgpt_lc","non-linear"
"225",2.3,-0.739033772437188,2.28041629120634,0.588519268716721,0.801563542506613,"en","mgpt_lc","non-linear"
"226",2.4,-0.719004793836334,2.29277461689753,0.640409625579503,0.801563542506613,"en","mgpt_lc","non-linear"
"227",2.5,-0.698975822179183,2.35837808522604,0.692214626698735,0.801563542506613,"en","mgpt_lc","non-linear"
"228",2.6,-0.678946857604201,2.4330240700547,0.743528527295149,0.801563542506613,"en","mgpt_lc","non-linear"
"229",2.7,-0.658917900249854,2.6185565533928,0.793945582589477,0.801563542506613,"en","mgpt_lc","non-linear"
"230",2.8,-0.638888950254606,2.79485637726424,0.843060047802452,0.801563542506613,"en","mgpt_lc","non-linear"
"231",2.9,-0.618860007756925,2.95881797766755,0.890466178154804,0.801563542506613,"en","mgpt_lc","non-linear"
"232",3,-0.598831072902704,3.10782607861392,0.935820143812132,0.801563542506613,"en","mgpt_lc","non-linear"
"233",3.1,-0.578802145876209,3.24179778438504,0.979097911020627,0.801563542506613,"en","mgpt_lc","non-linear"
"234",3.2,-0.558773226874057,3.36146540874741,1.02037839296582,0.801563542506613,"en","mgpt_lc","non-linear"
"235",3.3,-0.538744316092873,3.46756165634819,1.05974055219477,0.801563542506613,"en","mgpt_lc","non-linear"
"236",3.4,-0.51871541372928,3.56081923183458,1.0972633512545,0.801563542506613,"en","mgpt_lc","non-linear"
"237",3.5,-0.498686519979902,3.64197083985376,1.13302575269208,0.801563542506613,"en","mgpt_lc","non-linear"
"238",3.6,-0.478657635041363,3.7117491850529,1.16710671905454,0.801563542506613,"en","mgpt_lc","non-linear"
"239",3.7,-0.458628759110286,3.77088697207919,1.19958521288892,0.801563542506613,"en","mgpt_lc","non-linear"
"240",3.8,-0.438599892383295,3.82011690557981,1.23054019674229,0.801563542506613,"en","mgpt_lc","non-linear"
"241",3.9,-0.418571035057013,3.86017169020195,1.26005063316167,0.801563542506613,"en","mgpt_lc","non-linear"
"242",4,-0.398542187328065,3.89178403059278,1.28819548469412,0.801563542506613,"en","mgpt_lc","non-linear"
"243",4.1,-0.378513349393073,3.91568663139948,1.31505371388668,0.801563542506613,"en","mgpt_lc","non-linear"
"244",4.2,-0.358484521448663,3.93261219726925,1.34070428328639,0.801563542506613,"en","mgpt_lc","non-linear"
"245",4.3,-0.338455703691458,3.94329343284926,1.36522615544031,0.801563542506613,"en","mgpt_lc","non-linear"
"246",4.4,-0.31842689631808,3.94846304278669,1.38869829289548,0.801563542506613,"en","mgpt_lc","non-linear"
"247",4.5,-0.298398099525154,3.94885373172873,1.41119965819894,0.801563542506613,"en","mgpt_lc","non-linear"
"248",4.6,-0.278369313509303,3.94519820432256,1.43280921389774,0.801563542506613,"en","mgpt_lc","non-linear"
"249",4.7,-0.259196092078994,3.93822916521535,1.45360592253893,0.801563542506613,"en","mgpt_lc","non-linear"
"250",4.8,-0.243174513662446,3.9286793190543,1.47366874666954,0.801563542506613,"en","mgpt_lc","non-linear"
"251",4.9,-0.227152946976696,3.91728137048658,1.49307664883663,0.801563542506613,"en","mgpt_lc","non-linear"
"252",5,-0.211131392204142,3.90476802415938,1.51190859158724,0.801563542506613,"en","mgpt_lc","non-linear"
"253",5.1,-0.195109849519056,3.89186364409831,1.53024289861599,0.801563542506613,"en","mgpt_lc","non-linear"
"254",5.2,-0.179088318804741,3.87899405060952,1.54813502657122,0.801563542506613,"en","mgpt_lc","non-linear"
"255",5.3,-0.163066799580408,3.86621148956666,1.56561181805486,0.801563542506613,"en","mgpt_lc","non-linear"
"256",5.4,-0.147045291342282,3.85354462322718,1.58269830927465,0.801563542506613,"en","mgpt_lc","non-linear"
"257",5.5,-0.13102379358659,3.84102211384851,1.59941953643832,0.801563542506613,"en","mgpt_lc","non-linear"
"258",5.6,-0.115002305809557,3.82867262368809,1.61580053575363,0.801563542506613,"en","mgpt_lc","non-linear"
"259",5.7,-0.0989808275074081,3.81652481500335,1.63186634342829,0.801563542506613,"en","mgpt_lc","non-linear"
"260",5.8,-0.0829593581763697,3.80460735005174,1.64764199567006,0.801563542506613,"en","mgpt_lc","non-linear"
"261",5.9,-0.0669378973126675,3.7929488910907,1.66315252868667,0.801563542506613,"en","mgpt_lc","non-linear"
"262",6,-0.0509164444125273,3.78157810037766,1.67842297868585,0.801563542506613,"en","mgpt_lc","non-linear"
"263",6.1,-0.0348949989721744,3.77052364017006,1.69347838187535,0.801563542506613,"en","mgpt_lc","non-linear"
"264",6.2,-0.0188735604878347,3.75981417272534,1.70834377446291,0.801563542506613,"en","mgpt_lc","non-linear"
"265",6.3,-0.00285212845573402,3.74947836030093,1.72304419265625,0.801563542506613,"en","mgpt_lc","non-linear"
"266",6.4,0.0131692976279022,3.73954486515428,1.73760467266312,0.801563542506613,"en","mgpt_lc","non-linear"
"267",6.5,0.0291907182668479,3.73004234954283,1.75205025069126,0.801563542506613,"en","mgpt_lc","non-linear"
"268",6.6,0.0452121339648776,3.720999475724,1.7664059629484,0.801563542506613,"en","mgpt_lc","non-linear"
"269",6.7,0.0612335452257656,3.71244490595525,1.78069684564229,0.801563542506613,"en","mgpt_lc","non-linear"
"270",6.8,0.0772549525532864,3.704407302494,1.79494793498065,0.801563542506613,"en","mgpt_lc","non-linear"
"271",6.9,0.0932763564512138,3.6969153275977,1.80918426717123,0.801563542506613,"en","mgpt_lc","non-linear"
"272",7,0.109297757423322,3.68999764352379,1.82343087842177,0.801563542506613,"en","mgpt_lc","non-linear"
